review_rating,level_1,review_text,author_id,author_name,author_app_version,review_datetime_utc,review_likes
1,43901,"""Cash in"" service is always unavailable. Other services in Gcash is unavailable.",100623*********323057,A Google user,5.29.1,2020-07-16 16:02:04+00:00,0
1,105725,maganda po sya,103096*********482819,A Google user,5.43.0,2021-09-10 05:04:34+00:00,0
1,236572,Palagi nalang nag update. Napakadaming ARTE Nakakabwisit na kayo GCASH hah Pera namin yan wag niyo kaming pahirapan Dami ninyong drama jud Bwisit kayo,117042*********962888,A Google user,5.61.0,2023-03-15 07:52:19+00:00,0
1,46611,too slow and always having a problem with my account number,103104*********064628,A Google user,5.29.1,2020-07-24 14:25:13+00:00,0
1,166641,Can't verify using Phil ID Card,117250*********571422,A Google user,5.52.1,2022-05-24 03:32:43+00:00,0
1,122783,"Why this apps is always sending me messages that 1,300 google payment is unsuccessful.. I dont have any credit by using this apps",115134*********059232,A Google user,5.46.0,2021-11-07 06:32:35+00:00,1
1,297880,Gcash have so manny issues and they don't want to fix it,114972*********534961,A Google user,5.69.1,2023-10-24 00:53:03+00:00,0
1,222573,cant log in my account after update,116058*********639714,A Google user,5.59.0,2022-12-08 04:07:01+00:00,0
1,36921,Worst app in this world. No wonder because its also under by globe network.,101919*********222783,A Google user,5.27.1,2020-04-24 11:45:04+00:00,0
1,211695,App disappeared had to uninstal and install it again. Walang utak mga developer nito.,105742*********160994,A Google user,5.58.1,2022-11-05 08:17:51+00:00,0
1,274266,it keeps crashing and this app is not very convenient at all,114431*********736371,A Google user,5.67.0,2023-08-21 06:41:17+00:00,0
1,76868,"Can't verify my account, I have submitted more than 5 tickets already but they always didn't approve it. I think the help center is too lazy to check the requirements i've submitted.",100860*********269520,A Google user,5.39.1,2021-04-11 16:07:38+00:00,7
1,219596,"hindi nakakatulong mga instruction nyo pag may problema, lalo na si gigi..Wala pang customer service na available.",118390*********250976,A Google user,5.59.0,2022-12-02 05:31:41+00:00,0
1,223847,Fix your app! We just recently put a large amount of money then suddenly we cannot access the app anymore?! Cmon globe!,112341*********161254,A Google user,5.58.2,2022-12-12 01:21:04+00:00,0
1,258355,Tanginang mo gcash kakainstall ko palang ng app niyo tapos sinasabi na hindi raw updated ang app niyo? Punyeta ano ito lokohan?,115732*********361344,A Google user,5.65.0,2023-06-04 06:23:45+00:00,0
1,243402,Can you pls remove the face recognition after entering the pin. I'm using my grandmother's id and she's out of town. My allowance is at my acc and I can't open it 😡,101443*********679767,A Google user,5.63.1,2023-04-20 00:44:59+00:00,0
1,224142,Pls fix the problem about verifying i cant fully verified my account,101868*********766171,A Google user,5.58.2,2022-12-13 00:40:46+00:00,0
1,81933,"I cannot log in with my number anymore like it did before, its been months, still not logging in, it just says something went wrong, i dont know what to do with it anymore, i tried reinstalling it a couple times, deleting the cache, etc. Still not working, its a good thing I haven't placed any money on it when it became like this, i could have lost the 2k+ i could have put here. Please fix this.",110036*********647338,A Google user,5.40.0,2021-05-18 12:40:41+00:00,898
1,235150,"Your gscore is very stupid thing, I did all the stuff to pay bills, send money ang maintaining healthy balance, and the gscore keeps reducing instead of increasing, costumer service are nit helping also... Tsk",113088*********506902,A Google user,5.45.0,2023-03-06 20:35:07+00:00,0
1,206658,I have requested for verification 2 weeks ago and I still have not received an SMS about it. I would like to have a update on my account as I do want to be verified. I filed a ticket at least 5 times now and all the replies are the same. The app is not letting me submit another verification. I have all files needed. Please help ASAP. Update: It has been 7 months and I am still not verified,102290*********677230,A Google user,5.56.0,2022-10-11 02:56:06+00:00,6
1,7955,I can't continue my registration. I always get an error message (GR31-13402-500).,106273*********691201,A Google user,5.13.2,2019-02-08 04:14:29+00:00,0
1,252116,Too many update 😔,105530*********218520,A Google user,5.64.1,2023-05-17 13:01:59+00:00,0
1,280858,Anong katangahan nanaman toh kaylangan pa i off developer options sakit nyo sa ulo bulok pa systema nyo,117271*********727262,A Google user,5.69.0,2023-10-09 02:03:10+00:00,0
1,303399,Pakiremove po yong dinagdag niyong security para magsend ng money. sobrang tagal mag send ng OTP nakakaabala sa mga customer namin. pangit ng recent update niyo sa totoo lang.,102778*********047090,A Google user,5.69.3,2023-11-03 09:47:52+00:00,0
1,200545,It cant update,105275*********689444,A Google user,5.55.0,2022-09-06 01:45:18+00:00,0
1,71630,i was using gcash since lockdown at first it was okay but lately gcash is getting worse. i sent my gcash acc using my ub app and it was successfully deducted with my ub app and this gcash isn't receive it. i don't know what's happening but this is frustrating. i even tried use gcash with online payment it always deduct my acc but they are not sending me refference num.,116818*********073049,A Google user,5.37.0,2021-02-26 04:14:55+00:00,0
1,66422,fix pay bills now!,104696*********106022,A Google user,5.36.0,2021-01-04 02:09:29+00:00,0
1,302083,please fix the gcash problem.. we cannot open 👏 sumthing webt wrong 2weeks now we are waiting,111280*********818997,A Google user,5.69.3,2023-10-31 11:56:19+00:00,0
1,66527,What the hell happen to my GCash!!! I can't open it! It always says that I need to submit tickets but when I submit still nothing happen,108090*********550979,A Google user,5.36.0,2021-01-05 04:34:24+00:00,0
1,289656,Is it a bug? This app is keep disappearing on my app drawer.,116448*********571272,Ro*********************al,5.69.0,2023-10-14 05:52:14+00:00,0
1,145616,As #1 wallet app. Pls upgrade with trading crypto currency like coins.ph or PDAX for more users. Crypto is the future dont let your app out of trend. Keep it up.,110871*********156941,A Google user,5.47.0,2022-03-02 14:41:04+00:00,0
1,179125,Always not available when needed,102667*********315645,A Google user,5.53.1,2022-06-19 11:14:21+00:00,0
1,274099,suddenly the gcash disappeared from my phone,109894*********637128,A Google user,5.60.0,2023-08-20 03:26:14+00:00,6
1,204257,"Horrible. Used to work, now i cant cash in using my linked paypal account. Filing a ticket is useless. Absolute rubbish",103020*********926360,A Google user,5.56.0,2022-10-03 17:54:01+00:00,0
1,224911,It always says that i need to update😠 Its so frostrating to me😭,101346*********756715,A Google user,5.59.1,2022-12-15 16:19:56+00:00,0
1,276404,Bulok na Gcash kapag sa oras na kailangan na kailangan mo don pa sya unaccessible hindi na sya convinent gamitin like send money bad trip na araw 👎👎👎👎,118205*********611185,A Google user,5.66.3,2023-09-04 10:59:57+00:00,0
1,146585,Encountered a lot of system downs without any message notifications to end users,118047*********126666,A Google user,5.50.0,2022-03-03 05:32:57+00:00,0
1,154193,It always required you to update the app to be able to open🙄,112630*********771352,A Google user,5.47.0,2022-03-25 01:39:06+00:00,0
1,222025,"after i exit the app, it won't let me open the app again",109853*********720518,A Google user,5.59.0,2022-12-06 14:13:33+00:00,0
1,61971,I dont understand why u people need to do some update again n again like in 1 month u r doing an update twice its making my fone run out of space tsk.. Please fix it,118445*********984990,A Google user,5.32.2,2020-11-14 17:02:40+00:00,0
2,98928,the update it so big got MB.it is so bad for me.why gcash tell me.may update is 3days .pending...untill now.😥😩😰😞😔😫..or give me a new phone.,116481*********485496,A Google user,5.38.1,2021-08-04 00:04:45+00:00,0
2,266039,Poor app till now I cannot used your app what a heck!,116178*********388195,A Google user,5.66.2,2023-07-19 07:35:25+00:00,0
2,92332,I have problem on my account...,109665*********663732,A Google user,5.31.1,2021-07-18 18:36:32+00:00,0
2,267492,I give 2 star only because palaging nagpapa update kahit 5days before na update na magpa update pa ulit Hindi naman palagi may data tayu eh FB10 lang gamit ko ...,117627*********672852,A Google user,5.66.2,2023-07-26 00:40:42+00:00,0
2,278712,why this app verry log on my device??,103682*********716407,A Google user,5.40.0,2023-09-25 10:56:52+00:00,0
2,55607,"Ano po ang gagawin ko nag cash in po ako pero hindi siya nakita sa ttansaction history. Pagkatapos ko nagcash in nagsend ako ng money sa isang bank pero pagsend ko gi screen shot ko, nakunan na yung kinash in ko pero wala siyang record na na cash in pagkatapos",116091*********827591,A Google user,5.31.1,2020-09-23 02:44:05+00:00,0
2,229507,Gcash systems update is always wrong timing. Whenever we need to pay bills that are badly needed to be paid that's the time they are under systems update. Not reliable!!! Even their messenger cannot be access and it is really frustrating!!!,104400*********986959,A Google user,5.60.0,2023-01-18 01:45:12+00:00,0
2,308380,I cant open my gcash,113291*********435331,A Google user,5.69.3,2023-11-10 14:47:22+00:00,0
2,35713,Why can't I use my BPI account to my GCASH account? trying to cash-in for payment and loading but it's not pushing thru..negative experience here Both apps are recently updated.,110298*********381679,A Google user,5.27.1,2020-04-12 10:11:48+00:00,0
2,268267,Apps is always hang special if needed most,116882*********324935,A Google user,5.66.2,2023-07-26 10:13:46+00:00,0
2,282766,Cant open my account. Always something went weong is appearing evwn though the app is updated,111150*********476756,A Google user,5.56.0,2023-10-09 11:57:45+00:00,0
2,119370,Always updating this app...,105354*********583470,A Google user,5.44.1,2021-10-12 02:09:27+00:00,0
2,63174,Edit: There's still no option to change number easily. Can't connect the gcash mastercard. Reached support and said there's a technical problem on their end and still fixing it. Two weeks after still nothing.,102870*********339102,A Google user,5.35.0,2020-12-05 20:58:02+00:00,12
2,88096,"I want to verify my account (using school ID) but I cannot successfully submit the ticket. After filling out all the required information and clicking the ""submit"" button, I always end up on the same page, asked again to fill out all the information I have already inputted.",107479*********123173,A Google user,5.41.0,2021-06-14 02:06:12+00:00,13
2,114100,Too much loading,115009*********136339,A Google user,5.39.1,2021-09-26 03:22:48+00:00,0
2,23219,"Can't update my email.. It says it was successfully updated but in fact, it wasn't. Please fix this so I could commend your app.",104374*********263610,A Google user,5.20.2,2019-10-06 03:43:31+00:00,0
2,206956,"YESTERDAY MY GCASH APP WAS STILL WORKING BUT THEN WHEN I WOKE UP THIS MORNING, THE APPLICATION ITSELF WAS MISSING ALTHOUGH THERE IS A GCASH APP ON THE SETTINGS OF MY PHONE. I TRIED UNINSTALLING THE APP BUT UP UNTIL NOW ITS STILL UNINSTALLING. ALSO TRIED TO REBOOT MY PHONE BUT STILL THE SAME. CAN SOMEONE TELL ME WHAT IS GOING ON ON MY GCASH APPLICATION?",100389*********985724,A Google user,5.57.1,2022-10-11 15:35:44+00:00,0
2,89383,shmathisfrrier,103679*********009448,A Google user,5.38.1,2021-06-23 11:04:33+00:00,0
2,232896,Always has an issue logging in and transferring funds,114608*********998631,A Google user,5.61.0,2023-02-13 02:39:55+00:00,1
2,185749,"Why need all the time the update... You cant easily transact when you needed. Some more, Took so long to update in play store... So annoying.. why ohhh why need to update every 2wiks...",115450*********628052,A Google user,5.54.0,2022-07-10 05:23:08+00:00,0
2,186753,Update ulit...,102205*********314191,A Google user,5.53.1,2022-07-14 03:45:39+00:00,0
2,240628,ang ganda pero,107974*********869084,A Google user,5.63.0,2023-04-10 01:50:04+00:00,0
2,180498,Tangina kanina pa ako nag verify d nyo ma verify sa picture bahala kayo mga gago,113344*********948061,A Google user,5.53.1,2022-07-01 08:50:29+00:00,0
2,134297,"laging update, iwasam nyo yan",116723*********807540,A Google user,5.46.1,2021-12-09 00:37:03+00:00,0
2,3576,"Badtrip nagregister asawa ko at ininvite ko siya tapos walang refferal code kaya Hindi nailagay ang inviting code ko..Tapos mag verify ako ng account kahit paglalagay ng picture ayaw...Nakakainis,plssss fix it...",109199*********275089,A Google user,5.8.0,2018-09-04 15:36:24+00:00,8
2,263550,It was useful but sometimes its irritating because its always need to update..,116474*********971773,A Google user,5.65.1,2023-07-14 11:08:38+00:00,0
2,37081,Very usefull,100536*********295281,A Google user,5.26.2,2020-04-26 08:44:04+00:00,0
2,262969,Can't log in after the update!,114323*********402015,A Google user,5.66.2,2023-07-14 02:58:57+00:00,0
2,29529,Hi. I am trying to pay my Meralco bill but I couldn't find it in the Electric Utilities option. Did you remove it without any notice? It's so inconvenient. I love you app because of gcredit but paying my bills is one of the reasons why I chose gcash.,105227*********941428,A Google user,5.22.1,2020-01-10 03:05:21+00:00,1
2,53872,Cannot connect most of the time,105492*********354944,A Google user,5.31.1,2020-08-31 08:00:20+00:00,0
2,113977,improve service. Always under maintenance,101565*********648024,A Google user,5.44.1,2021-09-25 13:25:30+00:00,0
2,184056,"gCash interface sucked after the update. I still got charged on my gCredit account despite the transaction not pushing through. Processing of transactions taking a bit longer than usual lately. We don't need a new design, we need an efficient app that works with little to no issues! Thank you!",105027*********605258,A Google user,5.54.0,2022-07-06 10:54:05+00:00,11
2,36856,What is happening to Gcash?,108659*********374253,A Google user,5.27.1,2020-04-24 01:20:17+00:00,0
2,220232,"Almost everytime when gcash has an update the app turns faulty, at the moment the app itself is missing in my mobile and I only have the uninstall option through the app store.",111575*********338611,A Google user,5.45.0,2022-12-03 01:19:43+00:00,1
2,251104,First it always need a update second it always have a problem it's good tho it's easy etc but just fix the problem already doing updates frequently and have a problem just making it look like it's a bad app.,112546*********394228,A Google user,5.64.1,2023-05-13 12:10:17+00:00,0
2,237152,Tagal mg-update,116301*********258593,A Google user,5.61.0,2023-03-16 21:36:44+00:00,0
2,140272,Government ID not available,109904*********737471,A Google user,5.48.1,2022-01-13 05:12:27+00:00,0
2,94876,I experienced 3 successive months of exceeding limits. You should consider that we opt to pay things on our own ways. You are pushing us gcash users to pay almost everything via gcash just to extend our limits... Make it atleast 20K not 8K,104376*********166695,A Google user,5.42.0,2021-08-01 15:59:17+00:00,0
2,231309,Inang Pagverify yan Back side ng ID ko di ma Scan. Malapit nako ma blacklist,104638*********975928,A Google user,5.61.0,2023-02-08 04:55:59+00:00,2
2,305377,baka mag switch na lang siguro ako nang ibang apps. 🤨,107033*********743867,A Google user,5.69.1,2023-11-06 09:59:21+00:00,0
2,92944,Can not upgrade. Waste of time,104502*********157457,A Google user,5.42.0,2021-07-24 10:20:51+00:00,0
2,70289,Sana naman mabigyan din yung mga ofw na kabayan para makapag create ng Gcash account gamit ang mobile number kung saang bansa man sila ngayun.. Tulad ko gusto mo magkaron ng Gcash pero wla akong roaming.. Unlike coinsPh pwede makapag create account kahit hindi Philippine number ang gamit..,118251*********600099,A Google user,5.37.0,2021-02-18 11:43:02+00:00,0
2,207846,Ano na gcash palagi na lang ba mag uupdate para gumana ..😫,112472*********797498,A Google user,5.56.0,2022-10-14 01:14:57+00:00,0
2,158712,Maganda gamitin ang apps n ito,107232*********590433,A Google user,5.50.0,2022-04-06 20:39:51+00:00,0
2,142722,"I can't open my app.. at 1st it's ok but now hassle to open, now that i badly needed it..",108562*********810379,A Google user,5.49.1,2022-02-15 12:02:05+00:00,0
2,68955,"I reached out to CS because of the issue with the billers, I have a around 20 billers enrolled in the app there used to be a link in the upper right corner to see all the enrolled bills after an update the link disappeared now I can only see 7 billers on the main page if I try to manually add the bill details the apps says it already exist but no way to view it. The CS closed the ticket by saying that there's maintenance ongoing until further notice! A poor attempt at covering up the issue!",101266*********567183,A Google user,5.37.0,2021-02-10 05:09:27+00:00,9
2,108369,Why always updated,100330*********298097,A Google user,5.43.0,2021-09-11 23:49:02+00:00,0
2,190339,This app always updating,110627*********277789,A Google user,5.55.0,2022-08-02 15:43:07+00:00,0
2,214836,i cannot play my games 😠,103461*********665004,A Google user,5.58.2,2022-11-16 14:18:32+00:00,0
2,213890,Bakit hndi ma update ang aking gcash?,111744*********754574,A Google user,5.57.1,2022-11-12 06:06:21+00:00,0
2,218804,"I did update already DECEMBER 2, 2022 just now but when I click the app it still needs to be update. But I already updated it. I need to load and it will consume my money as I don't get inside the app.",117057*********508783,A Google user,5.59.0,2022-12-02 02:14:49+00:00,0
2,293045,Sucessfull,113207*********579984,Ru***********va,5.69.0,2023-10-18 09:13:20+00:00,0
2,78489,Why can't I open my gcash app after I updated it.?,103828*********305407,A Google user,5.38.1,2021-04-14 00:21:58+00:00,0
2,252539,"Recent rule in needing for authentication code that is to be sent to sms, is flawed, all of my authentication code are arriving 5mins, to long, i already pressed resend and after i received the 6 pin code, it wont accept, atleast make it so that all the codes that was send within 15 min time can be use, instead of waiting for the latest code for more than 5 min when all I'm doing is loading my grab account to pay cashless, now you dont get my transfer fee and i cant pay cashless, no one wins",114130*********979412,A Google user,5.64.1,2023-05-20 10:52:19+00:00,0
2,284674,Bad money sometimes gone didn't enter my bill,106340*********955524,Pe**********tu,5.68.1,2023-10-11 00:08:02+00:00,0
2,78455,Can't view the history of my recent transactions.,100981*********925858,A Google user,5.39.1,2021-04-13 22:49:26+00:00,0
2,259326,I can't receive any OTP code. On my other phone was already auto logout and that is the time that I can't receive any OTP code. I try to register my other number to a gcash however I can't receive any OTP code,111513*********660902,A Google user,5.65.0,2023-06-10 07:42:26+00:00,0
2,61896,I already verified my account and it asked me again to verify. And rn I can't withdraw my money.,101312*********575937,A Google user,5.34.0,2020-11-13 12:41:31+00:00,0
2,48030,"Please make sure your buy a load is always available for all networks. Please fix it , I try to load a regular for smart network but unavailable.",102957*********587715,A Google user,5.30.2,2020-07-29 13:02:50+00:00,0
2,175356,always update😥😥😥,106945*********809878,A Google user,5.52.1,2022-06-08 14:12:33+00:00,0
2,202543,I don't like this fricking update,115347*********862275,A Google user,5.55.0,2022-09-13 00:27:54+00:00,0
2,235479,2star because why 2star I give it because I cannot open my gcash if there is time I open my gcash and I can't update my gcash because of play store problem please stop that updating apps every month or year,100813*********851304,A Google user,5.60.0,2023-03-09 09:17:35+00:00,0
2,143859,Nakakainis na gcash palagi nalang fixed,101055*********913193,A Google user,5.48.1,2022-02-20 10:59:35+00:00,0
2,250214,"Poor customer service took too long and madaming issues,I can't even open my account for how many days na.",115407*********835261,A Google user,5.64.1,2023-05-12 07:39:03+00:00,0
2,148794,"Sometimes good,,sometime un used just like before till now,, i cannot use my gcash,when i send money,they affair update,,,when i update,still loading in a long long hours,,i can't open it,,,whats wrong?",101002*********722302,A Google user,5.47.0,2022-03-04 10:24:40+00:00,0
2,243478,2 Star lang. Kasi yong Gscore ko imbes na tumaas nababawasan,111407*********728993,A Google user,5.63.0,2023-04-20 11:37:18+00:00,0
2,218464,Bat lagi naga update nakakasawa na,106285*********140490,A Google user,5.59.0,2022-12-02 01:56:12+00:00,0
3,56403,I cant update my gcash,102609*********573257,A Google user,5.31.1,2020-09-29 13:40:56+00:00,0
3,23074,I paid on my gcredit it took my balance and my credit was still there. I didnt receive any text or reference number for my transaction. It was a big hassle..,109702*********708297,A Google user,5.20.2,2019-10-01 16:35:37+00:00,0
3,81048,"The app lag sometimes. Other than that, I like that it's improving. Keep up the good work!",107699*********664949,A Google user,5.39.1,2021-05-05 14:39:10+00:00,0
3,195400,"Its convenient to use this ap for most of the transactions however, its annoying when it keeps on requesting to update especially when it hapens every week or every two weeks. I often experience this problem when I'm about to pay via gcash I have to updatd the app before going through with the transactions. I hope this may fixed and not to update this frequently.",102077*********892272,A Google user,5.55.0,2022-08-10 03:03:49+00:00,7
3,242914,Why its very hard to update..??,111697*********984432,A Google user,5.59.0,2023-04-17 09:12:35+00:00,0
3,88288,verry col. app,100302*********806701,A Google user,5.38.0,2021-06-15 17:27:34+00:00,0
3,308869,Ang hrap buksan ng gcash po nagun.. bat po ganun?,108218*********160249,A Google user,5.69.3,2023-11-11 16:51:37+00:00,1
3,141229,I would like to make a rating but got disappointed of myself bcs everyone in the review section are giving their reviews in english and I feel so pressured. Charooot,102616*********334388,A Google user,5.48.1,2022-01-26 09:03:29+00:00,0
3,285836,nag update lng.puro problema na issue lagi nag koclose hayss,102012*********417073,Ra********30,5.69.0,2023-10-11 09:50:29+00:00,0
3,140795,"Why my gcash app cant open now..,,,everytym i open my gcash..,,it says apps not found",103111*********830123,A Google user,5.48.1,2022-01-20 03:30:56+00:00,0
3,87667,Anung nangyare kahapon pa ko di makapag load . Unsuccessful lagi,104987*********535100,A Google user,5.41.0,2021-06-10 16:38:35+00:00,0
3,119334,Sana lahat ng klase ng load meron kayo for gaming ml pubg etc.,113894*********245442,A Google user,5.45.0,2021-10-11 23:18:51+00:00,0
3,275356,Cant receive a code when I Log In..grrr.😡,107353*********657000,A Google user,5.67.0,2023-08-27 20:51:59+00:00,1
3,82659,LQAYA IMPUTS PASSWORD 3 TIMES,107930*********113076,A Google user,5.40.0,2021-05-28 07:06:29+00:00,0
3,54206,Gcash app was very useful specially when making payments and buy a load. However everytime gcash made an maintenance I didn't receive any notification both email or sms.,113600*********151042,A Google user,5.31.1,2020-09-03 08:07:55+00:00,0
3,92924,Great wallet app But sometimes can't access the gsave which is pretty annoying considering it has my money on it Im pissed and doesnt know what to do,114758*********626956,A Google user,5.42.0,2021-07-24 05:20:56+00:00,0
3,197508,Always need to update.,100524*********858824,A Google user,5.54.0,2022-08-22 05:32:22+00:00,0
3,194510,okey naman,114574*********633572,A Google user,5.54.0,2022-08-07 06:25:51+00:00,0
3,202428,Very slow in every transaction,115745*********739942,A Google user,5.55.0,2022-09-12 02:15:39+00:00,0
3,87963,"why icant update my gcash? its issueng had a problem, why icant open?",108366*********916738,A Google user,5.40.0,2021-06-13 00:01:19+00:00,0
3,274411,Hirap ma verified😩,101026*********123534,A Google user,5.65.0,2023-08-22 04:36:59+00:00,0
3,64860,I only rate this as three cause its so hassle that almost everytime i open it i always need to update,111111*********256407,A Google user,5.33.0,2020-12-18 13:53:32+00:00,0
3,36360,I can't open my gcash app!!!!why?,111372*********507199,A Google user,5.27.1,2020-04-20 16:09:30+00:00,0
3,142248,I hope you can add crypto .,104079*********092452,A Google user,5.49.1,2022-02-09 16:31:30+00:00,1
3,238080,The app is nice. Please remove the annoying ads,106945*********854057,A Google user,5.62.0,2023-03-21 10:00:52+00:00,0
3,72391,"Need po ba lagi mag update, every week ng gcash. Kasi po kada mag open ako, yun lagi ang requirements. Di ba pwede kht twice a month nlng ang pag update? Maganda nmn po serbisyo nyo, eto lng po concern ko, need n mag update lagi ng gcash.",116233*********882428,A Google user,5.35.0,2021-03-05 15:14:30+00:00,0
3,170680,I can't open my Account..how many times that I try but it's failed 😔😔,100554*********004803,A Google user,5.52.0,2022-05-28 06:42:04+00:00,0
3,65791,Good good good good good good gcash salamat salamat salamat salamat ng marami Merry Christmas ninong 🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎄🎁🎁🎁🎁🎁🎅🎅🎅🎅🎅🎅🎅❤❤❤❤❤❤❤❤❤🎄🎄❤❤❤🎄❤🎄❤🎄❤🎄🎁🎁🎁🎁🎁🎁🎁🎅🎅🎅🎅🎁🎁🎁🎁❤❤❤🎄🎄🎄❤❤🎄🎄❤❤🎄🎄😘😘😘🎁🎁🎁🎁🎁🎁👏👏👏👏👏🎅🎅🎅🎅🎅🎅🎄🎄🎄🎄😘😘😘😘😍😍😍❤❤❤🎄🎄❤❤❤🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎅🎄🎄🎄🎄🎄🎄🎄🎁🎁🎁🎁🎁🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🎅🎅🎅🎅🎅🎅🎁🎁🎁🎁🎁🎁🎁🎁🎁🎁🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻❤❤🎄🎁🎄🎄❤,115760*********028737,A Google user,5.36.0,2020-12-26 15:59:56+00:00,0
3,98507,"Ok nmn sofar,,,",111543*********579517,A Google user,5.41.0,2021-08-03 09:55:22+00:00,0
3,73130,Pressing next button after entering my number doesn't work. Please fix this.,117164*********764887,A Google user,5.38.1,2021-03-15 10:24:36+00:00,0
3,237431,a more convencience app for sending money paying bills and buying mobile load. it's just that the update is frequent.,101429*********739738,A Google user,5.62.0,2023-03-18 03:04:40+00:00,1
3,163835,A little more bug fixing pls. e.g buy load mode takes longer at times to complete transactions.,105738*********697813,A Google user,5.51.0,2022-04-24 06:33:54+00:00,0
3,172926,Cannot be used without internet,110324*********224420,A Google user,5.52.1,2022-06-04 15:54:22+00:00,0
3,143419,TOO MANY BUGS!,112270*********557105,A Google user,5.49.1,2022-02-18 12:11:45+00:00,0
3,79331,Hope updating is not so often.,108153*********184790,A Google user,5.37.0,2021-04-15 13:29:57+00:00,0
3,280318,This app is a piece of trash.,100123*********067949,A Google user,5.69.0,2023-10-08 10:54:46+00:00,0
3,215907,Problem in buying load,107982*********248216,A Google user,5.58.2,2022-11-21 03:22:19+00:00,0
3,103790,How come gcash hasn't given me rebates for a while now? Did the rebates program stop?,118039*********757098,A Google user,5.43.0,2021-08-24 19:04:30+00:00,0
3,132985,This apps is very helpful i was grateful to have this.,118318*********029406,A Google user,5.46.1,2021-12-07 03:41:02+00:00,1
3,81808,Nice app hard to verify,103901*********861532,A Google user,5.40.0,2021-05-17 09:29:59+00:00,0
3,295253,Always need update,112359*********262064,Su*********do,5.69.1,2023-10-22 12:54:51+00:00,0
3,196959,Tree stars,111188*********955039,A Google user,5.41.0,2022-08-17 16:10:46+00:00,1
3,30013,Difficult to download,108340*********238982,A Google user,5.24.0,2020-01-16 02:04:14+00:00,0
3,61640,I like this app,117710*********888007,A Google user,5.31.1,2020-11-09 13:44:03+00:00,0
3,4812,"I had a problem once when I paid my Smart Postpaid bill. Apparently, Smart is not accepting GCash payment and GCash (Globe) is aware of it. So it is stupid to put Smart as partner merchant or biller when they won't take my payment. Kung hndi pa ako nangulit sa Globe at Smart hotline ay hndi pa naretrieve ang pera ko. Now my next problem is my payment sa BPI credit card ko. 1 week na hndi pa nagrereflect sa BPI yung binayad ko. Also, it's so hard to find a restaurant, cafe, shop na tumatanggap ng GCash. I wish mas marami pang establishments ang meron GCash kasi sayang yung balance ko hndi naman magamit. GScore and GCredit is USELESS. Lagi ako gumagamit ng GCash pero konti lang kung magimprove score at until now di pa din ako makaaccess sa GCredit. On a postive note. Mabilis naman magload at magbayad thru QR scan.",102551*********322394,A Google user,5.9.2,2018-11-02 23:53:10+00:00,1
3,82828,Why i cannot find any option to update but you are sending me in my gmail that i need one?? 😩😫 so frustrating,106505*********010337,A Google user,5.40.0,2021-05-30 05:26:52+00:00,0
3,174867,it's very easy,103840*********950481,A Google user,5.53.1,2022-06-08 07:22:44+00:00,0
3,41721,I like that some of the purchases were discounted but I can't get verified using my student ID and I can't fix it. Please let me try again :(( thanks,110949*********158067,A Google user,5.29.1,2020-06-11 05:24:59+00:00,0
3,190621,On the average,100205*********867877,A Google user,5.55.0,2022-08-02 23:39:49+00:00,0
3,112936,madalas service not available..lalo na pag magloload..,114040*********792913,A Google user,5.44.1,2021-09-21 12:10:19+00:00,0
3,38361,Why cant i use the welcome gift freebee?,114963*********477897,A Google user,5.28.0,2020-05-11 02:10:06+00:00,0
3,37001,"I cant log in,its says th a t submit your ticket,I dont know-how please help me..I need to log in",118375*********195657,A Google user,5.27.1,2020-04-25 02:50:24+00:00,0
3,27733,From 1 star to 3 star. nakakapaggenerate na ako ng payment code. bumilis na din magload. medyo panget mga offer ni gcash.,108234*********627391,A Google user,5.24.0,2019-12-19 06:05:17+00:00,0
3,224450,Nawawala yung application mismo pero naka install naman.,114264*********684702,A Google user,5.59.1,2022-12-14 03:53:07+00:00,0
3,139062,Pls help me i cant buy load it always says unsuccessful and they always return it to my balance even if i have a reciept at first it will give a reciept and confirmation on my acc.no but the next message will say that it was unsuccessful and the payment return to my acc,114993*********281530,A Google user,5.48.1,2022-01-01 02:31:34+00:00,4
3,249070,Hustle service,104058*********635201,A Google user,5.64.1,2023-05-09 03:58:03+00:00,0
3,36395,Fix it i can open😠😠😠,104190*********088625,A Google user,5.27.1,2020-04-21 01:42:48+00:00,0
3,94306,no more rebates,115295*********789941,A Google user,5.42.0,2021-08-01 12:15:02+00:00,2
3,260898,can you verify my account,107155*********987145,A Google user,5.65.1,2023-06-26 22:43:29+00:00,0
3,162123,So that w c marzan lang ako nun Dr fe,101925*********055044,A Google user,5.50.0,2022-04-14 10:06:41+00:00,0
3,309570,"App security keep prompting that device is not secure, so the app keeps on shutting down. I cannot transact anymore. Very troublesome for us consumers whose relying for gcash as mode of our payments.",100116*********023597,A Google user,5.70.0,2023-11-13 10:57:53+00:00,0
